Building Engine...
Starting Main Loop
         253430411 function calls (250898655 primitive calls) in 169.245 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      273    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      151    0.000    0.000    0.000    0.000 enum.py:28(_is_dunder)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       15    0.000    0.000    0.000    0.000 arrayprint.py:1499(_array_str_implementation)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
      503    0.000    0.000    0.000    0.000 component_entity_physics.py:46(setAcceleration)
      189    0.000    0.000    0.000    0.000 types.py:135(__get__)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
      268    0.000    0.000    0.000    0.000 pyparsing.py:3229(<genexpr>)
      112    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
      471    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 component_scene_tilemap.py:1(<module>)
       38    0.000    0.000    0.000    0.000 __init__.py:3002(_find_adapter)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
       15    0.000    0.000    0.000    0.000 pyparsing.py:3535(__str__)
      172    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
      112    0.000    0.000    0.000    0.000 <string>:12(__new__)
      302    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        3    0.000    0.000    0.000    0.000 tokenize.py:137(_all_string_prefixes)
      168    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
      169    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
       11    0.000    0.000    0.000    0.000 pyparsing.py:3810(__init__)
      171    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
      170    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      503    0.000    0.000    0.000    0.000 component_entity_behavior.py:149(getBehaviorStates)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
      248    0.000    0.000    0.000    0.000 version.py:244(<genexpr>)
       18    0.000    0.000    0.000    0.000 enum.py:160(<setcomp>)
        4    0.000    0.000    0.000    0.000 numeric.py:3083(extend_all)
       10    0.000    0.000    0.000    0.000 pathlib.py:384(_wrap_strfunc)
        1    0.000    0.000    0.000    0.000 core.py:6265(__new__)
      147    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2724(Regex)
      710    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      396    0.000    0.000    0.000    0.000 sre_parse.py:167(__setitem__)
        4    0.000    0.000    0.000    0.000 ufunclike.py:16(_deprecate_out_named_y)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:861(_find_spec_legacy)
        8    0.000    0.000    0.000    0.000 core.py:8007(__init__)
      288    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       16    0.000    0.000    0.000    0.000 _type_aliases.py:79(bitname)
        5    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
        2    0.000    0.000    0.000    0.000 pyparsing.py:1265(addParseAction)
      298    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       15    0.000    0.000    0.000    0.000 arrayprint.py:463(wrapper)
       30    0.000    0.000    0.000    0.000 pyparsing.py:2701(__str__)
        9    0.000    0.000    0.000    0.000 contextlib.py:129(contextmanager)
       40    0.000    0.000    0.000    0.000 functools.py:74(wraps)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        3    0.000    0.000    0.000    0.000 os.py:672(__setitem__)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1800(__radd__)
        8    0.000    0.000    0.000    0.000 pyparsing.py:3894(__init__)
       83    0.000    0.000    0.000    0.000 six.py:141(__init__)
       30    0.000    0.000    0.000    0.000 codecs.py:318(decode)
       88    0.000    0.000    0.000    0.000 version.py:65(_compare)
       36    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2004(suppress)
       17    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
      502    0.000    0.000    0.000    0.000 component_entity_sprite.py:190(getRenderables)
      151    0.000    0.000    0.000    0.000 enum.py:36(_is_sunder)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        8    0.000    0.000    0.000    0.000 core.py:8012(getdoc)
       89    0.000    0.000    0.000    0.000 enum.py:872(_power_of_two)
        1    0.000    0.000    0.000    0.000 chebyshev.py:89(<module>)
        1    0.000    0.000    0.000    0.000 handler.py:10(<module>)
      317    0.000    0.000    0.000    0.000 overrides.py:111(array_function_dispatch)
       41    0.000    0.000    0.000    0.000 pyparsing.py:3398(<genexpr>)
        1    0.000    0.000    0.000    0.000 hermite.py:60(<module>)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1167(setName)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
      610    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
       99    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
        1    0.000    0.000    0.000    0.000 case.py:341(TestCase)
        3    0.000    0.000    0.000    0.000 __init__.py:73(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
      317    0.000    0.000    0.000    0.000 overrides.py:146(decorator)
        2    0.000    0.000    0.000    0.000 glob.py:114(_iterdir)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
      212    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _string_helpers.py:5(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        6    0.000    0.000    0.000    0.000 core.py:1144(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1512(get_resource_stream)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        8    0.000    0.000    0.000    0.000 pyparsing.py:4742(<genexpr>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
      760    0.000    0.000    0.000    0.000 __init__.py:1993(__bool__)
       82    0.000    0.000    0.000    0.000 pyparsing.py:340(__new__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:4524(_escapeRegexRangeChars)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4740(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:1395(has_resource)
        1    0.000    0.000    0.000    0.000 component_scene_panorama.py:1(<module>)
       50    0.000    0.000    0.000    0.000 pyparsing.py:3540(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:195(_sanity_check)
      101    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
      177    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:97(dtype_from_ctypes_type)
       44    0.000    0.000    0.000    0.000 version.py:47(__lt__)
        8    0.000    0.000    0.000    0.000 component_scene_tilemap.py:79(__init__)
       15    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
      336    0.000    0.000    0.000    0.000 version.py:298(_parse_letter_version)
       44    0.000    0.000    0.000    0.000 version.py:53(__eq__)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1812(HermiteE)
        1    0.000    0.000    0.000    0.000 utility.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
      105    0.000    0.000    0.000    0.000 pyparsing.py:2112(__str__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:2666(parseImpl)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
       30    0.000    0.000    0.000    0.000 getlimits.py:27(_fr1)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
       56    0.000    0.000    0.000    0.000 __init__.py:2234(_is_egg_path)
        1    0.000    0.000    0.000    0.000 core.py:2710(MaskedArray)
      170    0.000    0.000    0.000    0.000 pyparsing.py:2020(setWhitespaceChars)
       30    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 tempfile.py:416(_TemporaryFileCloser)
        3    0.000    0.000    0.000    0.000 __init__.py:476(PYFUNCTYPE)
        7    0.000    0.000    0.000    0.000 specifiers.py:266(_require_version_compare)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:66(_bits_of)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        2    0.000    0.000    0.000    0.000 resource_management_scene.py:694(_loadPanoramaProperties)
       78    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        2    0.000    0.000    0.000    0.000 core.py:2931(__array_finalize__)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
        9    0.000    0.000    0.000    0.000 os.py:664(__getitem__)
       64    0.000    0.000    0.000    0.000 pyparsing.py:1328(preParse)
        1    0.000    0.000    0.000    0.000 game_states.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:355(detect_encoding)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
       34    0.000    0.000    0.000    0.000 __init__.py:2241(_is_unpacked_egg)
        1    0.000    0.000    0.000    0.000 pathlib.py:107(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 event_handler.py:3(EVENT_TYPE)
       12    0.000    0.000    0.000    0.000 pyparsing.py:1046(wrapper)
        8    0.000    0.000    0.000    0.000 sre_compile.py:381(_bytes_to_codes)
       17    0.000    0.000    0.000    0.000 copyreg.py:96(_slotnames)
        1    0.000    0.000    0.000    0.000 threading.py:1190(__init__)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:35(SRESOURCE_DATA_TYPE)
       78    0.000    0.000    0.000    0.000 _internal.py:851(<genexpr>)
       48    0.000    0.000    0.000    0.000 __init__.py:2434(is_version_line)
      275    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:424(has_location)
        1    0.000    0.000    0.000    0.000 __init__.py:3076(_initialize)
        1    0.000    0.000    0.000    0.000 token.py:74(<dictcomp>)
      224    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1202(<genexpr>)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
      321    0.000    0.000    0.000    0.000 component_scene_tilemap.py:107(getNumbFrames)
        1    0.000    0.000    0.000    0.000 builder.py:43(buildGameStateStack)
        1    0.000    0.000    0.000    0.000 core.py:2775(__new__)
        1    0.000    0.000    0.000    0.000 inspect.py:2385(_ParameterKind)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
       28    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
      104    0.000    0.000    0.000    0.000 traceback.py:286(walk_stack)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        2    0.000    0.000    0.000    0.000 component_scene_panorama.py:290(createComponent)
       62    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
        1    0.000    0.000    0.000    0.000 component_system.py:35(SceneComponentSystem)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3057(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method nt.scandir}
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
       60    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       17    0.000    0.000    0.000    0.000 sre_compile.py:393(_generate_overlap_table)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:15(SCENE_LAYER_TYPE)
       53    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 pyparsing.py:1080(ParserElement)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       48    0.000    0.000    0.000    0.000 __init__.py:1833(__init__)
       18    0.000    0.000    0.000    0.000 enum.py:310(__getattr__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4716(<lambda>)
      375    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        5    0.000    0.000    0.000    0.000 pyparsing.py:4251(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
      195    0.000    0.000    0.000    0.000 pyparsing.py:3351(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3080(view)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1979(__invert__)
       15    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:825(get_filename)
       30    0.000    0.000    0.000    0.000 getlimits.py:19(_fr0)
        1    0.000    0.000    0.000    0.000 input_handler.py:116(DEBUGGER_CONTROL_INPUT)
       51    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        1    0.000    0.000    0.000    0.000 input_handler.py:123(CAMERA_CONTROL_INPUT)
       44    0.000    0.000    0.000    0.000 six.py:105(__init__)
       23    0.000    0.000    0.000    0.000 overrides.py:183(decorator)
      184    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:22(RENDERABLE_LAYER_TYPE)
       78    0.000    0.000    0.000    0.000 traceback.py:239(__init__)
        6    0.000    0.000    0.000    0.000 numeric.py:2656(seterr)
      281    0.000    0.000    0.000    0.000 pyparsing.py:2615(<genexpr>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 input_handler.py:130(ENTITY_CONTROL_INPUT)
        1    0.000    0.000    0.000    0.000 _structures.py:4(<module>)
        2    0.000    0.000    0.000    0.000 component_scene_panorama.py:26(__init__)
       12    0.000    0.000    0.000    0.000 pyparsing.py:640(__iadd__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3788(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
      180    0.000    0.000    0.000    0.000 enum.py:592(name)
        1    0.000    0.000    0.000    0.000 builder.py:34(buildEventHandler)
       40    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
       34    0.000    0.000    0.000    0.000 _add_newdocs.py:6825(<genexpr>)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       97    0.000    0.000    0.000    0.000 pyparsing.py:4740(<genexpr>)
       16    0.000    0.000    0.000    0.000 re.py:249(escape)
        1    0.000    0.000    0.000    0.000 resource_management_entity.py:22(ERESOURCE_DATA_TYPE)
       69    0.000    0.000    0.000    0.000 enum.py:820(_high_bit)
        1    0.000    0.000    0.000    0.000 core.py:6283(__array_finalize__)
        1    0.000    0.000    0.000    0.000 _compat.py:20(with_metaclass)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6448(__init__)
        1    0.000    0.000    0.000    0.000 resource_management_scene.py:29(TILE_PERSPECTIVE)
        1    0.000    0.000    0.000    0.000 event_handler.py:99(__init__)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:908(__init__)
        2    0.000    0.000    0.000    0.000 tokenize.py:379(read_or_stop)
        2    0.000    0.000    0.000    0.000 arrayprint.py:460(decorating_function)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4173(copy)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
      118    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3976(__str__)
        1    0.000    0.000    0.000    0.000 result.py:24(TestResult)
      215    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:669(create_module)
        1    0.000    0.000    0.000    0.000 histograms.py:3(<module>)
       14    0.000    0.000    0.000    0.000 os.py:734(encodekey)
        1    0.000    0.000    0.000    0.000 format.py:156(<module>)
       13    0.000    0.000    0.000    0.000 ntpath.py:44(normcase)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
       28    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
      224    0.000    0.000    0.000    0.000 _structures.py:33(__neg__)
      122    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       18    0.000    0.000    0.000    0.000 enum.py:135(<dictcomp>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3123(__init__)
       10    0.000    0.000    0.000    0.000 __init__.py:23(find_module)
        1    0.000    0.000    0.000    0.000 datetime.py:1949(timezone)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:154(_add_integer_aliases)
       18    0.000    0.000    0.000    0.000 enum.py:65(__init__)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:238(_add_array_type)
      238    0.000    0.000    0.000    0.000 component_scene_tilemap.py:63(getWorldPositionTile)
      150    0.000    0.000    0.000    0.000 version.py:352(<lambda>)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      127    0.000    0.000    0.000    0.000 six.py:88(__init__)
       44    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
        3    0.000    0.000    0.000    0.000 numeric.py:3058(__enter__)
       25    0.000    0.000    0.000    0.000 __init__.py:660(__iter__)
      141    0.000    0.000    0.000    0.000 pyparsing.py:3502(<genexpr>)
        3    0.000    0.000    0.000    0.000 datetime.py:1368(__new__)
        1    0.000    0.000    0.000    0.000 _version.py:7(<module>)
      212    0.000    0.000    0.000    0.000 component_scene_tilemap.py:40(isFloating)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:29(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:415(__getattr__)
        3    0.000    0.000    0.000    0.000 result.py:12(failfast)
       14    0.000    0.000    0.000    0.000 resource_management_scene.py:45(stringListToIntList)
       19    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        9    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
        2    0.000    0.000    0.000    0.000 os.py:678(__delitem__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:736(exec_module)
        3    0.000    0.000    0.000    0.000 pathlib.py:390(_wrap_binary_strfunc)
        6    0.000    0.000    0.000    0.000 warnings.py:159(_add_filter)
       77    0.000    0.000    0.000    0.000 overrides.py:104(decorator)
        2    0.000    0.000    0.000    0.000 __init__.py:1382(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
      119    0.000    0.000    0.000    0.000 component_scene_tilemap.py:36(setFloating)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1931(__xor__)
        1    0.000    0.000    0.000    0.000 threading.py:757(__init__)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:68(<genexpr>)
       14    0.000    0.000    0.000    0.000 __init__.py:3082(<genexpr>)
       28    0.000    0.000    0.000    0.000 _weakrefset.py:20(__enter__)
       50    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
       36    0.000    0.000    0.000    0.000 pyparsing.py:186(__init__)
        1    0.000    0.000    0.000    0.000 builder.py:90(buildSceneHandler)
        1    0.000    0.000    0.000    0.000 behavior_states_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
      119    0.000    0.000    0.000    0.000 component_scene_tilemap.py:69(setGroundPositionPx)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2335(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:951(Environment)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3417(__init__)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:69(_from_ctypes_scalar)
       14    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
       24    0.000    0.000    0.000    0.000 pyparsing.py:388(__getitem__)
        2    0.000    0.000    0.000    0.000 functools.py:479(decorating_function)
        1    0.000    0.000    0.000    0.000 numeric.py:175(ones)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        2    0.000    0.000    0.000    0.000 core.py:2905(_update_from)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6783(numeric_type_aliases)
       23    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 builder.py:122(setupEntityResourceManager)
        5    0.000    0.000    0.000    0.000 getlimits.py:497(__init__)
        1    0.000    0.000    0.000    0.000 _dtype.py:5(<module>)
       95    0.000    0.000    0.000    0.000 pyparsing.py:180(<genexpr>)
       44    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
      112    0.000    0.000    0.000    0.000 version.py:332(_parse_local_version)
        1    0.000    0.000    0.000    0.000 pickle.py:986(_Unpickler)
        2    0.000    0.000    0.000    0.000 os.py:720(<lambda>)
       65    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
       11    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        1    0.000    0.000    0.000    0.000 argparse.py:150(HelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:1050(_SubParsersAction)
        3    0.000    0.000    0.000    0.000 glob.py:145(has_magic)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3327(And)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:95(_add_types)
       49    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 render.py:125(__init__)
        4    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
       77    0.000    0.000    0.000    0.000 overrides.py:93(set_module)
        1    0.000    0.000    0.000    0.000 __init__.py:167(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1083(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:3063(__exit__)
        2    0.000    0.000    0.000    0.000 utils.py:118(deprecate)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3020(__init__)
       20    0.000    0.000    0.000    0.000 tokenize.py:112(group)
       39    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
        1    0.000    0.000    0.000    0.000 sysfont.py:21(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:769(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:498(__init__)
        5    0.000    0.000    0.000    0.000 datetime.py:278(_check_date_fields)
        1    0.000    0.000    0.000    0.000 polynomial.py:1614(Polynomial)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 _numpysndarray.py:34(<module>)
        1    0.000    0.000    0.000    0.000 enum.py:848(<listcomp>)
        2    0.000    0.000    0.000    0.000 utils.py:75(__call__)
       24    0.000    0.000    0.000    0.000 tokenize.py:148(<listcomp>)
       16    0.000    0.000    0.000    0.000 _add_newdocs.py:6784(type_aliases_gen)
        1    0.000    0.000    0.000    0.000 case.py:44(_Outcome)
       17    0.000    0.000    0.000    0.000 pyparsing.py:2710(charsAsStr)
       69    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
       38    0.000    0.000    0.000    0.000 __init__.py:2992(_always_object)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        3    0.000    0.000    0.000    0.000 resource_management_scene.py:649(_loadTilemapProperties)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        5    0.000    0.000    0.000    0.000 resource_management_scene.py:837(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3800(__str__)
        1    0.000    0.000    0.000    0.000 threading.py:512(set)
        6    0.000    0.000    0.000    0.000 numeric.py:2758(geterr)
       78    0.000    0.000    0.000    0.000 pyparsing.py:2011(leaveWhitespace)
        4    0.000    0.000    0.000    0.000 cp1252.py:18(encode)
        1    0.000    0.000    0.000    0.000 random.py:87(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:50(_localized_month)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2390(parseImpl)
       23    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
        5    0.000    0.000    0.000    0.000 datetime.py:291(_check_time_fields)
        8    0.000    0.000    0.000    0.000 core.py:2551(_arraymethod)
       92    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 debug.py:72(updateControlInputState)
        1    0.000    0.000    0.000    0.000 _internal.py:239(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 posixpath.py:11(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:493(StringConverter)
       57    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 random.py:96(seed)
        1    0.000    0.000    0.000    0.000 builder.py:28(buildBehaviorComponentSystem)
        4    0.000    0.000    0.000    0.000 sre_parse.py:784(_parse_flags)
        3    0.000    0.000    0.000    0.000 component_scene_tilemap.py:195(__init__)
       17    0.000    0.000    0.000    0.000 os.py:728(check_str)
       34    0.000    0.000    0.000    0.000 {method 'zfill' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:374(get_build_platform)
       35    0.000    0.000    0.000    0.000 datetime.py:261(_check_int_field)
       44    0.000    0.000    0.000    0.000 version.py:48(<lambda>)
        1    0.000    0.000    0.000    0.000 threading.py:215(__init__)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 os.py:704(setdefault)
        1    0.000    0.000    0.000    0.000 datetime.py:530(__neg__)
        2    0.000    0.000    0.000    0.000 datetime.py:1048(__new__)
        4    0.000    0.000    0.000    0.000 __init__.py:127(_declare_state)
        5    0.000    0.000    0.000    0.000 component_system.py:134(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4849(<genexpr>)
       28    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
        1    0.000    0.000    0.000    0.000 debug.py:22(__init__)
        7    0.000    0.000    0.000    0.000 resource_management_scene.py:735(__init__)
        1    0.000    0.000    0.000    0.000 compat.py:2(<module>)
       27    0.000    0.000    0.000    0.000 pathlib.py:119(<genexpr>)
       38    0.000    0.000    0.000    0.000 inspect.py:479(getmro)
        1    0.000    0.000    0.000    0.000 <string>:5(_Instruction)
        1    0.000    0.000    0.000    0.000 pathlib.py:602(PurePath)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 main.py:171(exitGame)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3962(parseImpl)
